DBCODE,ENTITY,SITE,REACH_TYPE,DATE,INVERT_NO,LR_SUB,SUBSAMPLE_AREA,SUBSAMPLE_PROPORTION,TAXA,TAXA_RANK,INV_LIFESTAGE,MAG,INVERT_LENGTH,CONVERTED_LENGTH,TOT_CNT
AS010,2,"MACK",OG,2014-07-21,372,SUB,0.0469,0.1250,"Paraleptophlebia","GENUS",N,3.20,12.0,3.80,1
AS010,2,"MACK",OG,2014-07-21,373,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,1.00,3.9,3.90,1
AS010,2,"MACK",OG,2014-07-21,374,SUB,0.0469,0.1250,"Calineuria","GENUS",N,2.50,9.8,3.90,1
AS010,2,"MACK",OG,2014-07-21,375,SUB,0.0469,0.1250,"Cinygmula","GENUS",N,2.00,7.9,4.00,1
AS010,2,"MACK",OG,2014-07-21,376,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,0.63,2.5,4.00,1
AS010,2,"MACK",OG,2014-07-21,377,SUB,0.0469,0.1250,"Sweltsa","GENUS",N,2.50,10.0,4.00,1
AS010,2,"MACK",OG,2014-07-21,378,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,1.00,4.1,4.10,1
AS010,2,"MACK",OG,2014-07-21,379,SUB,0.0469,0.1250,"Leuctridae/Capniidae","FAMILY",N,2.00,8.2,4.10,1
AS010,2,"MACK",OG,2014-07-21,380,SUB,0.0469,0.1250,"Sweltsa","GENUS",N,2.50,10.3,4.10,1
AS010,2,"MACK",OG,2014-07-21,381,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,0.63,2.6,4.10,1
AS010,2,"MACK",OG,2014-07-21,382,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,0.63,2.6,4.10,1
AS010,2,"MACK",OG,2014-07-21,383,SUB,0.0469,0.1250,"Sweltsa","GENUS",N,2.50,10.6,4.20,1
AS010,2,"MACK",OG,2014-07-21,384,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,0.63,2.7,4.30,1
AS010,2,"MACK",OG,2014-07-21,385,SUB,0.0469,0.1250,"Empididae","FAMILY",N,0.63,2.7,4.30,1
AS010,2,"MACK",OG,2014-07-21,386,SUB,0.0469,0.1250,"Empididae","FAMILY",N,0.63,2.7,4.30,1
AS010,2,"MACK",OG,2014-07-21,387,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,0.63,2.8,4.40,1
AS010,2,"MACK",OG,2014-07-21,388,SUB,0.0469,0.1250,"Calineuria","GENUS",N,2.00,9.0,4.50,1
AS010,2,"MACK",OG,2014-07-21,389,SUB,0.0469,0.1250,"Rhyacophila","GENUS",N,2.50,11.7,4.70,1
AS010,2,"MACK",OG,2014-07-21,390,SUB,0.0469,0.1250,"Drunella","GENUS",N,2.00,9.8,4.90,1
AS010,2,"MACK",OG,2014-07-21,391,SUB,0.0469,0.1250,"Lepidostomatidae","FAMILY",N,2.00,10.1,5.10,1
AS010,2,"MACK",OG,2014-07-21,392,SUB,0.0469,0.1250,"Ceratopogonidae","FAMILY",N,0.63,3.3,5.20,1
AS010,2,"MACK",OG,2014-07-21,393,SUB,0.0469,0.1250,"Calineuria","GENUS",N,1.60,8.7,5.40,1
AS010,2,"MACK",OG,2014-07-21,394,SUB,0.0469,0.1250,"Baetis","GENUS",N,2.00,10.9,5.50,1
AS010,2,"MACK",OG,2014-07-21,395,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,0.63,3.5,5.60,1
AS010,2,"MACK",OG,2014-07-21,396,SUB,0.0469,0.1250,"Tanypodinae","GENUS",N,0.63,3.6,5.70,1
AS010,2,"MACK",OG,2014-07-21,397,LR,0.3750,1.0000,"Calineuria","GENUS",N,1.60,9.5,5.90,1
AS010,2,"MACK",OG,2014-07-21,398,SUB,0.0469,0.1250,"Sweltsa","GENUS",N,1.60,9.5,5.90,1
AS010,2,"MACK",OG,2014-07-21,399,SUB,0.0469,0.1250,"Chironomidae","FAMILY",N,0.63,3.8,6.00,1
AS010,2,"MACK",OG,2014-07-21,400,LR,0.3750,1.0000,"Calineuria","GENUS",N,1.25,8.6,6.90,1
AS010,2,"MACK",OG,2014-07-21,401,SUB,0.0469,0.1250,"Empididae","FAMILY",N,0.63,4.5,7.10,1
AS010,2,"MACK",OG,2014-07-21,402,LR,0.3750,1.0000,"Drunella","GENUS",N,1.00,7.2,7.20,1
AS010,2,"MACK",OG,2014-07-21,403,LR,0.3750,1.0000,"Polycentropus","GENUS",N,1.25,9.2,7.40,1
AS010,2,"MACK",OG,2014-07-21,404,SUB,0.0469,0.1250,"Polycentropodidae","FAMILY",N,1.25,9.7,7.80,1
AS010,2,"MACK",OG,2014-07-21,405,SUB,0.0469,0.1250,"Perlodidae","FAMILY",N,1.25,10.1,8.10,1
AS010,2,"MACK",OG,2014-07-21,406,SUB,0.0469,0.1250,"Drunella","GENUS",N,0.80,6.5,8.10,1
AS010,2,"MACK",OG,2014-07-21,407,LR,0.3750,1.0000,"Calineuria","GENUS",N,1.25,10.4,8.30,1
AS010,2,"MACK",OG,2014-07-21,408,SUB,0.0469,0.1250,"Neophylax","GENUS",N,1.00,8.5,8.50,1
AS010,2,"MACK",OG,2014-07-21,409,SUB,0.0469,0.1250,"Dicranota","GENUS",N,0.63,5.8,9.20,1
AS010,2,"MACK",OG,2014-07-21,410,LR,0.3750,1.0000,"Doroneuria","GENUS",N,1.00,9.5,9.50,1
AS010,2,"MACK",OG,2014-07-21,411,SUB,0.0469,0.1250,"Drunella","GENUS",N,0.80,8.0,10.00,1
AS010,2,"MACK",OG,2014-07-21,412,LR,0.3750,1.0000,"Parapsyche","GENUS",N,1.00,10.4,10.40,1
AS010,2,"MACK",OG,2014-07-21,413,LR,0.3750,1.0000,"Calineuria","GENUS",N,1.00,10.8,10.80,1
AS010,2,"MACK",OG,2014-07-21,414,LR,0.3750,1.0000,"Calineuria","GENUS",N,0.63,8.1,12.90,1
AS010,2,"MACK",OG,2014-07-21,415,SUB,0.0469,0.1250,"Glossosomatidae","FAMILY",N,0.80,10.8,13.50,1
AS010,2,"MACK",OG,2014-07-21,416,LR,0.3750,1.0000,"Calineuria","GENUS",N,0.63,8.8,14.00,1
AS010,2,"MACK",OG,2014-07-21,417,LR,0.3750,1.0000,"Calineuria","GENUS",N,0.63,9.0,14.30,1
AS010,2,"MACK",OG,2014-07-21,418,LR,0.3750,1.0000,"Calineuria","GENUS",N,0.63,9.2,14.60,1
AS010,2,"MACK",OG,2014-07-21,419,SUB,0.0469,0.1250,"Calineuria","GENUS",N,0.63,9.3,14.80,1
AS010,2,"MACK",OG,2014-07-21,420,LR,0.3750,1.0000,"Rhyacophila","GENUS",N,1.00,15.0,15.00,1
AS010,2,"MACK",OG,2014-07-21,421,LR,0.3750,1.0000,"Wormaldia","GENUS",N,0.63,9.5,15.10,1
AS010,2,"MACK",OG,2014-07-21,422,LR,0.3750,1.0000,"Calineuria","GENUS",N,1.00,16.0,16.00,1
AS010,2,"MACK",OG,2014-07-21,423,LR,0.3750,1.0000,"Calineuria","GENUS",N,1.00,22.0,22.00,1
AS010,2,"MACK",SG,2014-07-21,1,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,2.9,0.50,1
AS010,2,"MACK",SG,2014-07-21,2,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,1.3,0.70,1
AS010,2,"MACK",SG,2014-07-21,3,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,1.3,0.70,1
AS010,2,"MACK",SG,2014-07-21,4,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.50,1.7,0.70,1
AS010,2,"MACK",SG,2014-07-21,5,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.50,1.7,0.70,1
AS010,2,"MACK",SG,2014-07-21,6,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,4.5,0.80,1
AS010,2,"MACK",SG,2014-07-21,7,SUB,0.0938,0.2500,"Antocha","GENUS",N,3.20,2.5,0.80,1
AS010,2,"MACK",SG,2014-07-21,8,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,5.0,0.80,1
AS010,2,"MACK",SG,2014-07-21,9,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,5.0,0.80,1
AS010,2,"MACK",SG,2014-07-21,10,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,3.4,0.90,1
AS010,2,"MACK",SG,2014-07-21,11,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,5.1,0.90,1
AS010,2,"MACK",SG,2014-07-21,12,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,5.3,0.90,1
AS010,2,"MACK",SG,2014-07-21,13,SUB,0.0938,0.2500,"Rhyacophila","GENUS",N,6.00,5.5,0.90,1
AS010,2,"MACK",SG,2014-07-21,14,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,5.6,0.90,1
AS010,2,"MACK",SG,2014-07-21,15,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,5.8,1.00,1
AS010,2,"MACK",SG,2014-07-21,16,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,3.9,1.00,1
AS010,2,"MACK",SG,2014-07-21,17,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,5.9,1.00,1
AS010,2,"MACK",SG,2014-07-21,18,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,5.9,1.00,1
AS010,2,"MACK",SG,2014-07-21,19,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"MACK",SG,2014-07-21,20,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,6.0,1.00,1
AS010,2,"MACK",SG,2014-07-21,21,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,6.0,1.00,1
AS010,2,"MACK",SG,2014-07-21,22,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,6.0,1.00,1
AS010,2,"MACK",SG,2014-07-21,23,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,6.0,1.00,1
AS010,2,"MACK",SG,2014-07-21,24,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,6.0,1.00,1
AS010,2,"MACK",SG,2014-07-21,25,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,6.1,1.00,1
AS010,2,"MACK",SG,2014-07-21,26,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,6.1,1.00,1
AS010,2,"MACK",SG,2014-07-21,27,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,6.2,1.00,1
AS010,2,"MACK",SG,2014-07-21,28,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,6.2,1.00,1
AS010,2,"MACK",SG,2014-07-21,29,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,6.5,1.10,1
AS010,2,"MACK",SG,2014-07-21,30,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,2.2,1.10,1
AS010,2,"MACK",SG,2014-07-21,31,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,4.5,1.10,1
AS010,2,"MACK",SG,2014-07-21,32,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,4.5,1.10,1
AS010,2,"MACK",SG,2014-07-21,33,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,2.3,1.20,1
AS010,2,"MACK",SG,2014-07-21,34,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,4.6,1.20,1
AS010,2,"MACK",SG,2014-07-21,35,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,4.6,1.20,1
AS010,2,"MACK",SG,2014-07-21,36,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,6.00,7.0,1.20,1
AS010,2,"MACK",SG,2014-07-21,37,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,6.00,7.0,1.20,1
AS010,2,"MACK",SG,2014-07-21,38,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,7.0,1.20,1
AS010,2,"MACK",SG,2014-07-21,39,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,7.0,1.20,1
AS010,2,"MACK",SG,2014-07-21,40,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,7.1,1.20,1
AS010,2,"MACK",SG,2014-07-21,41,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.50,3.0,1.20,1
AS010,2,"MACK",SG,2014-07-21,42,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.50,3.0,1.20,1
AS010,2,"MACK",SG,2014-07-21,43,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,4.8,1.20,1
AS010,2,"MACK",SG,2014-07-21,44,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,7.2,1.20,1
AS010,2,"MACK",SG,2014-07-21,45,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,46,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,5.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,47,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,5.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,48,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,7.5,1.30,1
AS010,2,"MACK",SG,2014-07-21,49,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,7.6,1.30,1
AS010,2,"MACK",SG,2014-07-21,50,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,5.20,6.6,1.30,1
AS010,2,"MACK",SG,2014-07-21,51,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.1,1.30,1
AS010,2,"MACK",SG,2014-07-21,52,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,5.1,1.30,1
AS010,2,"MACK",SG,2014-07-21,53,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.50,3.2,1.30,1
AS010,2,"MACK",SG,2014-07-21,54,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,3.2,1.30,1
AS010,2,"MACK",SG,2014-07-21,55,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,4.1,1.30,1
AS010,2,"MACK",SG,2014-07-21,56,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.2,1.30,1
AS010,2,"MACK",SG,2014-07-21,57,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,5.2,1.30,1
AS010,2,"MACK",SG,2014-07-21,58,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,6.00,7.8,1.30,1
AS010,2,"MACK",SG,2014-07-21,59,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,4.2,1.30,1
AS010,2,"MACK",SG,2014-07-21,60,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,5.3,1.30,1
AS010,2,"MACK",SG,2014-07-21,61,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,6.00,8.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,62,SUB,0.0938,0.2500,"Rhyacophila","GENUS",N,6.00,8.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,63,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,8.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,64,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,8.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,65,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,8.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,66,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,8.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,67,SUB,0.0938,0.2500,"Trichoptera","ORDER",N,6.00,8.0,1.30,1
AS010,2,"MACK",SG,2014-07-21,68,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,2.7,1.40,1
AS010,2,"MACK",SG,2014-07-21,69,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,2.7,1.40,1
AS010,2,"MACK",SG,2014-07-21,70,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,2.7,1.40,1
AS010,2,"MACK",SG,2014-07-21,71,SUB,0.0938,0.2500,"Glossosomatidae","FAMILY",N,6.00,8.2,1.40,1
AS010,2,"MACK",SG,2014-07-21,72,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.5,1.40,1
AS010,2,"MACK",SG,2014-07-21,73,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,5.5,1.40,1
AS010,2,"MACK",SG,2014-07-21,74,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.6,1.40,1
AS010,2,"MACK",SG,2014-07-21,75,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.6,1.40,1
AS010,2,"MACK",SG,2014-07-21,76,SUB,0.0938,0.2500,"Paraleptophlebia","GENUS",N,3.20,4.5,1.40,1
AS010,2,"MACK",SG,2014-07-21,77,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,3.6,1.40,1
AS010,2,"MACK",SG,2014-07-21,78,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,5.00,7.2,1.40,1
AS010,2,"MACK",SG,2014-07-21,79,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.8,1.50,1
AS010,2,"MACK",SG,2014-07-21,80,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,5.8,1.50,1
AS010,2,"MACK",SG,2014-07-21,81,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,5.8,1.50,1
AS010,2,"MACK",SG,2014-07-21,82,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,5.9,1.50,1
AS010,2,"MACK",SG,2014-07-21,83,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,5.9,1.50,1
AS010,2,"MACK",SG,2014-07-21,84,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,5.00,7.4,1.50,1
AS010,2,"MACK",SG,2014-07-21,85,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.0,1.50,1
AS010,2,"MACK",SG,2014-07-21,86,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.0,1.50,1
AS010,2,"MACK",SG,2014-07-21,87,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.0,1.50,1
AS010,2,"MACK",SG,2014-07-21,88,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.0,1.50,1
AS010,2,"MACK",SG,2014-07-21,89,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.0,1.50,1
AS010,2,"MACK",SG,2014-07-21,90,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.0,1.50,1
AS010,2,"MACK",SG,2014-07-21,91,SUB,0.0938,0.2500,"Nemouridae","FAMILY",N,4.00,6.0,1.50,1
AS010,2,"MACK",SG,2014-07-21,92,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.1,1.50,1
AS010,2,"MACK",SG,2014-07-21,93,SUB,0.0938,0.2500,"Yoraperla","GENUS",N,2.00,3.1,1.60,1
AS010,2,"MACK",SG,2014-07-21,94,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.2,1.60,1
AS010,2,"MACK",SG,2014-07-21,95,SUB,0.0938,0.2500,"Chironomidae","FAMILY",P,1.60,2.5,1.60,1
AS010,2,"MACK",SG,2014-07-21,96,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.3,1.60,1
AS010,2,"MACK",SG,2014-07-21,97,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.3,1.60,1
AS010,2,"MACK",SG,2014-07-21,98,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.3,1.60,1
AS010,2,"MACK",SG,2014-07-21,99,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.3,1.60,1
AS010,2,"MACK",SG,2014-07-21,100,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.2,1.60,1
AS010,2,"MACK",SG,2014-07-21,101,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.2,1.60,1
AS010,2,"MACK",SG,2014-07-21,102,SUB,0.0938,0.2500,"Ceratopogonidae","FAMILY",N,2.00,3.2,1.60,1
AS010,2,"MACK",SG,2014-07-21,103,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.0,1.60,1
AS010,2,"MACK",SG,2014-07-21,104,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.0,1.60,1
AS010,2,"MACK",SG,2014-07-21,105,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.0,1.60,1
AS010,2,"MACK",SG,2014-07-21,106,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,2.50,4.0,1.60,1
AS010,2,"MACK",SG,2014-07-21,107,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,2.50,4.0,1.60,1
AS010,2,"MACK",SG,2014-07-21,108,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,8.0,1.60,1
AS010,2,"MACK",SG,2014-07-21,109,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,6.5,1.60,1
AS010,2,"MACK",SG,2014-07-21,110,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.5,1.60,1
AS010,2,"MACK",SG,2014-07-21,111,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.5,1.60,1
AS010,2,"MACK",SG,2014-07-21,112,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,4.00,6.5,1.60,1
AS010,2,"MACK",SG,2014-07-21,113,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,114,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.6,1.70,1
AS010,2,"MACK",SG,2014-07-21,115,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,5.00,8.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,116,SUB,0.0938,0.2500,"Drunella","GENUS",N,6.00,10.0,1.70,1
AS010,2,"MACK",SG,2014-07-21,117,SUB,0.0938,0.2500,"Drunella","GENUS",N,6.00,10.0,1.70,1
AS010,2,"MACK",SG,2014-07-21,118,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.2,1.70,1
AS010,2,"MACK",SG,2014-07-21,119,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,2.50,4.2,1.70,1
AS010,2,"MACK",SG,2014-07-21,120,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,8.4,1.70,1
AS010,2,"MACK",SG,2014-07-21,121,SUB,0.0938,0.2500,"Ceratopogonidae","FAMILY",N,1.60,2.7,1.70,1
AS010,2,"MACK",SG,2014-07-21,122,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.8,1.70,1
AS010,2,"MACK",SG,2014-07-21,123,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.8,1.70,1
AS010,2,"MACK",SG,2014-07-21,124,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.8,1.70,1
AS010,2,"MACK",SG,2014-07-21,125,SUB,0.0938,0.2500,"Drunella","GENUS",N,5.00,8.5,1.70,1
AS010,2,"MACK",SG,2014-07-21,126,SUB,0.0938,0.2500,"Drunella","GENUS",N,6.00,10.2,1.70,1
AS010,2,"MACK",SG,2014-07-21,127,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,128,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,129,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,130,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,2.50,4.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,131,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,2.50,4.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,132,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,2.50,4.3,1.70,1
AS010,2,"MACK",SG,2014-07-21,133,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.9,1.70,1
AS010,2,"MACK",SG,2014-07-21,134,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,6.9,1.70,1
AS010,2,"MACK",SG,2014-07-21,135,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,5.00,8.7,1.70,1
AS010,2,"MACK",SG,2014-07-21,136,SUB,0.0938,0.2500,"Yoraperla","GENUS",N,3.20,5.6,1.80,1
AS010,2,"MACK",SG,2014-07-21,137,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.5,1.80,1
AS010,2,"MACK",SG,2014-07-21,138,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.5,1.80,1
AS010,2,"MACK",SG,2014-07-21,139,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.0,1.80,1
AS010,2,"MACK",SG,2014-07-21,140,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.0,1.80,1
AS010,2,"MACK",SG,2014-07-21,141,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.0,1.80,1
AS010,2,"MACK",SG,2014-07-21,142,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.0,1.80,1
AS010,2,"MACK",SG,2014-07-21,143,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.0,1.80,1
AS010,2,"MACK",SG,2014-07-21,144,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.0,1.80,1
AS010,2,"MACK",SG,2014-07-21,145,SUB,0.0938,0.2500,"Cinygmula","GENUS",N,4.00,7.0,1.80,1
AS010,2,"MACK",SG,2014-07-21,146,SUB,0.0938,0.2500,"Drunella","GENUS",N,6.00,10.5,1.80,1
AS010,2,"MACK",SG,2014-07-21,147,SUB,0.0938,0.2500,"Perlidae","FAMILY",N,2.50,4.4,1.80,1
AS010,2,"MACK",SG,2014-07-21,148,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.1,1.80,1
AS010,2,"MACK",SG,2014-07-21,149,SUB,0.0938,0.2500,"Baetis","GENUS",N,4.00,7.1,1.80,1
AS010,2,"MACK",SG,2014-07-21,150,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.1,1.80,1
AS010,2,"MACK",SG,2014-07-21,151,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.1,1.80,1
AS010,2,"MACK",SG,2014-07-21,152,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.1,1.80,1
AS010,2,"MACK",SG,2014-07-21,153,SUB,0.0938,0.2500,"Drunella","GENUS",N,6.00,10.7,1.80,1
AS010,2,"MACK",SG,2014-07-21,154,SUB,0.0938,0.2500,"Chironomidae","FAMILY",N,2.00,3.6,1.80,1
AS010,2,"MACK",SG,2014-07-21,155,SUB,0.0938,0.2500,"Baetis","GENUS",N,2.50,4.5,1.80,1
AS010,2,"MACK",SG,2014-07-21,156,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.2,1.80,1
AS010,2,"MACK",SG,2014-07-21,157,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.2,1.80,1
AS010,2,"MACK",SG,2014-07-21,158,SUB,0.0938,0.2500,"Drunella","GENUS",N,4.00,7.2,1.80,1
